cliente_id,tipo_cliente,antiguedad_meses,tiene_movil,tiene_hogar,oferta_hogar_id,tiene_internet_hogar,es_movistar_total,elegible_mt,plan_actual_id,monto_facturado_prom,edad_rango,ubicacion_departamento,es_usuario_app,consumo_datos_gb_prom,consumo_voz_min_prom,consumo_sms_prom,uso_app_movistar_prom,monto_facturado_prom_6m,dias_mora_prom,meses_moroso,n_reclamos,n_actividad_canal,canal_mas_usado,mejor_franja_horaria_contacto,dias_agotamiento_datos_promedio,metodo_pago_frecuente
CLI_065075,postpago,119,True,False,sin_servicio_hogar,False,False,False,OFE_003,282.55,56-65,Lima,True,3.53,751.18,40.63,25.51,154.86,6.55,3,4,20,Digital,Manana,29,Banca_Movil
CLI_065076,postpago,113,True,True,OFE_006,True,False,True,OFE_020,135.92,56-65,La Libertad,True,62.82,976.07,16.96,13.78,29.06,36.05,1,4,13,Digital,Manana,25,Efectivo_Agente
CLI_065077,postpago,93,True,True,OFE_010,True,False,True,OFE_017,292.58,46-55,Cusco,True,88.18,695.53,9.77,11.22,258.89,39.59,6,4,22,Call_In,Fin_de_semana,15,Efectivo_Agente
CLI_065078,prepago,51,True,False,sin_servicio_hogar,False,False,False,OFE_019,156.9,18-25,La Libertad,False,47.8,58.49,30.14,16.63,125.88,27.73,2,2,36,Tienda,Noche,29,App_MiMovistar
CLI_065079,postpago,49,True,False,sin_servicio_hogar,False,False,False,OFE_020,41.25,46-55,La Libertad,False,36.62,651.84,49.75,16.38,241.02,26.85,2,0,9,Tienda,Tarde,18,Efectivo_Agente
CLI_065080,postpago,68,True,False,sin_servicio_hogar,False,False,False,OFE_022,213.86,46-55,Cusco,True,73.51,426.88,31.13,21.67,95.72,16.17,1,3,41,Call_In,Tarde,15,App_MiMovistar
CLI_065081,postpago,81,True,False,sin_servicio_hogar,False,False,False,OFE_021,67.45,26-35,Lima,True,30.36,200.02,33.95,6.86,235.14,7.98,2,3,11,Tienda,Noche,12,Efectivo_Agente
CLI_065082,prepago,16,True,True,OFE_009,True,False,False,OFE_004,271.67,65+,La Libertad,True,58.73,252.48,33.45,16.91,59.28,9.95,3,4,49,Digital,Tarde,28,Debito_Automatico
CLI_065083,prepago,21,True,True,OFE_010,True,False,False,OFE_004,229.19,56-65,Lima,True,25.56,141.04,43.4,11.54,208.13,29.8,5,0,12,Call_In,Manana,15,Debito_Automatico
CLI_065084,postpago,1,True,False,sin_servicio_hogar,False,False,False,OFE_003,266.33,18-25,Arequipa,False,56.6,358.46,13.86,11.41,97.91,8.8,3,3,36,Call_Out,Manana,17,Efectivo_Agente
CLI_065085,prepago,85,True,False,sin_servicio_hogar,False,False,False,OFE_003,157.25,18-25,Lima,False,99.28,247.83,19.84,17.08,30.82,7.53,4,1,8,Digital,Fin_de_semana,26,Efectivo_Agente
CLI_065086,postpago,51,True,True,OFE_015,True,False,True,OFE_001,96.34,18-25,La Libertad,True,83.03,438.53,1.63,23.19,201.6,43.62,3,4,5,Digital,Tarde,22,Efectivo_Agente
CLI_065087,no_aplica,26,False,True,OFE_010,True,False,False,OFE_008,46.46,26-35,Piura,False,0.0,0.0,0.0,0.0,90.9,12.91,6,0,46,Call_Out,Noche,-1,Efectivo_Agente
CLI_065088,postpago,108,True,False,sin_servicio_hogar,False,False,False,OFE_022,219.18,18-25,Arequipa,False,8.24,316.09,13.6,10.82,178.99,10.33,3,0,45,Tienda,Tarde,29,Efectivo_Agente
CLI_065089,postpago,66,True,True,OFE_015,True,False,True,OFE_002,244.27,56-65,Lima,False,19.46,324.9,26.35,10.59,233.04,44.96,2,3,40,Call_Out,Tarde,11,Banca_Movil
CLI_065090,no_aplica,96,False,True,OFE_015,True,False,False,OFE_006,218.85,18-25,Cusco,False,0.0,0.0,0.0,0.0,239.94,43.58,3,2,47,Tienda,Noche,-1,Efectivo_Agente
CLI_065091,prepago,45,True,False,sin_servicio_hogar,False,False,False,OFE_005,234.59,36-45,Cusco,False,40.23,868.63,6.76,16.74,139.12,5.06,1,4,9,Call_Out,Tarde,18,Efectivo_Agente
CLI_065092,postpago,114,True,True,OFE_006,False,False,True,OFE_003,48.5,56-65,Lima,False,95.24,195.64,8.83,25.27,175.0,9.69,0,1,19,Call_In,Tarde,15,Banca_Movil
CLI_065093,postpago,24,True,False,sin_servicio_hogar,False,False,False,OFE_017,116.2,65+,La Libertad,True,54.53,485.4,18.65,21.59,218.57,38.05,1,1,28,Call_Out,Manana,17,Banca_Movil
CLI_065094,postpago,68,True,False,sin_servicio_hogar,False,False,False,OFE_020,231.12,36-45,Lima,True,29.98,98.35,42.57,12.29,39.68,31.15,5,4,16,Call_Out,Manana,20,App_MiMovistar
CLI_065095,prepago,103,True,False,sin_servicio_hogar,False,False,False,OFE_020,224.68,26-35,Cusco,True,3.58,868.03,2.62,8.73,191.32,0.44,5,3,30,Call_In,Noche,24,Efectivo_Agente
CLI_065096,postpago,78,True,True,OFE_010,True,False,True,OFE_005,138.83,56-65,Cusco,False,61.72,624.76,30.27,20.31,38.3,34.91,0,4,27,Digital,Fin_de_semana,21,App_MiMovistar
CLI_065097,postpago,76,True,False,sin_servicio_hogar,False,False,False,OFE_014,73.58,36-45,La Libertad,True,34.35,753.09,48.35,27.45,111.44,43.45,4,4,27,Digital,Manana,20,Debito_Automatico
CLI_065098,postpago,113,True,True,OFE_007,True,False,True,OFE_004,43.81,36-45,Arequipa,True,50.0,957.88,26.25,8.78,97.43,16.21,5,0,32,Call_In,Tarde,30,Efectivo_Agente
CLI_065099,postpago,45,True,True,OFE_006,True,False,True,OFE_021,115.1,36-45,Cusco,False,80.71,996.61,40.55,28.75,118.58,2.56,6,0,28,Call_In,Tarde,10,Efectivo_Agente
CLI_065100,postpago,78,True,False,sin_servicio_hogar,False,False,False,OFE_022,291.33,26-35,Cusco,True,49.24,87.91,19.87,25.72,256.93,10.37,3,0,25,Digital,Fin_de_semana,18,App_MiMovistar
CLI_065101,postpago,15,True,False,sin_servicio_hogar,False,False,False,OFE_001,74.83,65+,Arequipa,False,54.8,651.12,19.12,23.94,189.43,41.76,4,0,42,Tienda,Tarde,14,App_MiMovistar
CLI_065102,postpago,1,True,True,OFE_009,True,False,True,OFE_005,122.96,65+,Lima,False,83.06,719.76,27.89,10.72,117.75,26.72,3,2,46,Call_In,Manana,19,Efectivo_Agente
CLI_065103,postpago,23,True,True,OFE_006,True,False,True,OFE_004,31.03,65+,Lima,True,10.01,534.23,13.28,12.41,50.7,24.04,2,2,38,Call_Out,Manana,19,Debito_Automatico
CLI_065104,prepago,103,True,False,sin_servicio_hogar,False,False,False,OFE_005,46.92,36-45,Arequipa,False,89.2,982.11,37.81,11.67,168.62,29.99,3,4,8,Call_In,Manana,17,Banca_Movil
CLI_065105,postpago,8,True,False,sin_servicio_hogar,False,False,False,OFE_002,197.4,36-45,Lima,False,79.61,610.66,5.03,26.06,236.09,25.46,3,3,25,Digital,Fin_de_semana,17,Debito_Automatico
CLI_065106,no_aplica,68,False,True,OFE_010,True,False,False,OFE_008,144.89,26-35,Cusco,False,0.0,0.0,0.0,0.0,22.41,13.61,0,4,26,Digital,Manana,-1,Debito_Automatico
CLI_065107,postpago,34,True,False,sin_servicio_hogar,False,False,False,OFE_003,142.23,65+,La Libertad,False,28.84,703.28,41.75,25.32,129.99,12.73,6,4,37,Tienda,Tarde,17,App_MiMovistar
CLI_065108,postpago,34,True,True,OFE_007,True,False,True,OFE_003,96.61,36-45,La Libertad,False,25.31,591.19,16.42,19.17,299.98,26.78,4,4,3,Call_In,Manana,23,Efectivo_Agente
CLI_065109,postpago,39,True,False,sin_servicio_hogar,False,False,False,OFE_014,124.93,56-65,Arequipa,False,5.15,239.8,26.82,28.19,242.75,34.19,0,1,28,Tienda,Manana,27,Banca_Movil
CLI_065110,prepago,3,True,True,OFE_008,True,False,False,OFE_001,112.73,36-45,Lima,True,24.78,561.71,33.41,19.88,281.76,33.94,4,2,9,Call_Out,Fin_de_semana,16,App_MiMovistar
CLI_065111,postpago,78,True,False,sin_servicio_hogar,False,False,False,OFE_018,185.86,18-25,Arequipa,True,77.9,951.64,33.38,5.31,154.98,20.26,0,1,11,Digital,Tarde,28,Efectivo_Agente
CLI_065112,postpago,115,True,True,OFE_010,False,False,True,OFE_017,287.47,26-35,La Libertad,False,56.54,483.5,49.35,17.47,148.13,36.67,4,3,23,Digital,Tarde,16,App_MiMovistar
CLI_065113,postpago,45,True,True,OFE_016,True,False,True,OFE_022,167.2,36-45,Lima,True,56.85,593.03,39.36,11.0,67.6,24.64,1,4,34,Digital,Fin_de_semana,23,Banca_Movil
CLI_065114,no_aplica,42,False,True,OFE_008,True,False,False,OFE_015,77.8,36-45,Piura,True,0.0,0.0,0.0,0.0,261.62,35.39,3,1,44,Digital,Noche,-1,Efectivo_Agente
CLI_065115,postpago,108,True,False,sin_servicio_hogar,False,False,False,OFE_021,150.32,26-35,La Libertad,False,15.45,412.09,38.51,2.6,261.25,41.54,1,1,31,Call_In,Tarde,30,Efectivo_Agente
CLI_065116,no_aplica,50,False,True,OFE_015,True,False,False,OFE_008,209.81,18-25,Arequipa,False,0.0,0.0,0.0,0.0,178.36,12.49,1,2,11,Call_In,Fin_de_semana,-1,Banca_Movil
CLI_065117,no_aplica,4,False,True,OFE_009,True,False,False,OFE_006,104.62,18-25,La Libertad,True,0.0,0.0,0.0,0.0,275.99,38.41,4,2,18,Call_Out,Tarde,-1,Efectivo_Agente
CLI_065118,postpago,50,True,False,sin_servicio_hogar,False,False,False,OFE_003,118.83,18-25,Cusco,False,33.61,526.97,27.06,12.04,47.16,24.75,2,3,0,Tienda,Noche,14,Efectivo_Agente
CLI_065119,no_aplica,28,False,True,OFE_010,True,False,False,OFE_016,64.85,56-65,Piura,True,0.0,0.0,0.0,0.0,252.91,7.66,0,2,6,Call_In,Noche,-1,Banca_Movil
CLI_065120,prepago,86,True,True,OFE_016,True,False,False,OFE_021,272.91,46-55,Lima,True,46.41,313.48,19.44,17.24,22.93,8.56,5,4,38,Call_In,Fin_de_semana,23,App_MiMovistar
CLI_065121,no_aplica,95,False,True,OFE_006,True,False,False,OFE_015,61.15,46-55,Piura,False,0.0,0.0,0.0,0.0,135.16,9.97,4,2,39,Call_In,Manana,-1,Debito_Automatico
CLI_065122,postpago,20,True,True,OFE_015,True,False,True,OFE_017,146.93,36-45,La Libertad,True,91.21,148.19,25.9,7.12,93.6,4.15,6,3,43,Digital,Manana,12,Banca_Movil
CLI_065123,postpago,115,True,False,sin_servicio_hogar,False,False,False,OFE_019,107.56,46-55,Arequipa,True,65.44,926.66,19.35,29.33,272.42,11.98,0,4,5,Call_In,Fin_de_semana,22,Efectivo_Agente
CLI_065124,postpago,115,True,False,sin_servicio_hogar,False,False,False,OFE_003,272.52,36-45,Lima,False,7.62,148.27,35.06,13.26,186.99,35.53,4,1,31,Tienda,Fin_de_semana,11,Banca_Movil
CLI_065125,postpago,116,True,False,sin_servicio_hogar,False,False,False,OFE_019,144.85,26-35,Lima,True,87.95,829.72,43.17,23.19,172.66,14.42,2,4,0,Digital,Manana,30,Banca_Movil
CLI_065126,postpago,17,True,True,OFE_007,True,False,True,OFE_021,120.76,46-55,Lima,False,72.95,151.67,3.84,12.26,211.45,34.72,4,4,44,Digital,Fin_de_semana,13,Banca_Movil
CLI_065127,postpago,26,True,False,sin_servicio_hogar,False,False,False,OFE_019,126.09,46-55,Arequipa,True,10.67,848.88,45.12,29.37,58.19,22.8,2,0,14,Call_In,Tarde,22,Banca_Movil
CLI_065128,prepago,20,True,False,sin_servicio_hogar,False,False,False,OFE_002,234.74,18-25,Piura,True,13.43,598.17,36.63,15.39,196.51,34.7,4,1,38,Digital,Tarde,12,App_MiMovistar
CLI_065129,prepago,53,True,False,sin_servicio_hogar,False,False,False,OFE_019,200.83,26-35,Lima,True,10.82,38.18,13.04,5.6,133.47,1.17,0,4,42,Digital,Manana,19,Efectivo_Agente
CLI_065130,postpago,60,True,False,sin_servicio_hogar,False,False,False,OFE_021,207.84,18-25,Lima,False,36.24,741.89,23.92,26.01,267.49,33.17,6,3,20,Digital,Tarde,20,App_MiMovistar
CLI_065131,prepago,19,True,True,OFE_013,True,True,False,OFE_013,260.13,65+,La Libertad,True,8.9,850.89,6.24,0.95,215.22,36.16,5,3,3,Call_In,Tarde,20,Banca_Movil
CLI_065132,postpago,18,True,True,OFE_016,True,False,True,OFE_021,135.23,56-65,Lima,True,75.31,680.2,47.94,25.77,155.48,7.22,2,1,19,Tienda,Tarde,10,Debito_Automatico
CLI_065133,postpago,82,True,False,sin_servicio_hogar,False,False,False,OFE_022,113.86,65+,Piura,True,60.6,924.66,49.96,18.57,268.99,41.9,0,2,37,Call_In,Tarde,20,Banca_Movil
CLI_065134,postpago,31,True,True,OFE_008,True,False,True,OFE_019,244.05,26-35,La Libertad,True,1.65,998.48,5.9,6.35,221.2,5.56,1,3,12,Call_In,Noche,20,Debito_Automatico
CLI_065135,postpago,24,True,True,OFE_010,True,False,True,OFE_003,285.15,26-35,La Libertad,False,81.52,920.04,8.08,8.65,84.97,30.49,2,3,1,Call_Out,Tarde,16,Efectivo_Agente
CLI_065136,postpago,53,True,False,sin_servicio_hogar,False,False,False,OFE_017,259.28,26-35,La Libertad,False,2.26,913.08,34.94,14.69,273.01,24.26,2,1,41,Call_Out,Manana,26,Banca_Movil
CLI_065137,prepago,98,True,False,sin_servicio_hogar,False,False,False,OFE_017,216.1,18-25,Lima,True,97.23,406.78,2.45,14.6,111.34,21.18,2,3,27,Tienda,Tarde,21,Efectivo_Agente
CLI_065138,no_aplica,105,False,True,OFE_006,True,False,False,OFE_006,192.02,56-65,Piura,True,0.0,0.0,0.0,0.0,248.18,6.39,3,4,38,Call_Out,Manana,-1,Efectivo_Agente
CLI_065139,postpago,7,True,False,sin_servicio_hogar,False,False,False,OFE_003,96.81,56-65,Piura,False,62.26,346.56,34.87,15.47,62.29,27.87,5,2,18,Digital,Tarde,24,Banca_Movil
CLI_065140,no_aplica,50,False,True,OFE_007,True,False,False,OFE_008,106.91,26-35,La Libertad,True,0.0,0.0,0.0,0.0,281.53,24.56,5,0,34,Tienda,Tarde,-1,App_MiMovistar
CLI_065141,postpago,73,True,True,OFE_016,True,False,True,OFE_018,267.03,26-35,Arequipa,True,67.81,799.72,15.64,25.84,69.54,16.54,0,4,39,Call_Out,Manana,29,Debito_Automatico
CLI_065142,prepago,94,True,False,sin_servicio_hogar,False,False,False,OFE_002,284.7,26-35,Arequipa,False,84.16,660.12,49.28,18.42,186.38,9.1,3,2,49,Digital,Tarde,20,App_MiMovistar
CLI_065143,no_aplica,69,False,True,OFE_015,True,False,False,OFE_008,282.52,36-45,Piura,False,0.0,0.0,0.0,0.0,58.53,27.58,3,4,40,Call_Out,Manana,-1,Efectivo_Agente
CLI_065144,postpago,83,True,True,OFE_010,True,False,True,OFE_021,219.02,65+,Arequipa,True,28.9,626.97,16.49,2.37,161.08,8.05,0,4,41,Digital,Manana,16,Efectivo_Agente
CLI_065145,postpago,44,True,True,OFE_012,True,True,False,OFE_012,127.05,18-25,La Libertad,True,62.83,983.62,39.81,4.92,284.8,41.39,3,4,49,Call_Out,Noche,15,Debito_Automatico
CLI_065146,no_aplica,18,False,True,OFE_006,True,False,False,OFE_008,62.13,65+,Lima,False,0.0,0.0,0.0,0.0,151.08,17.58,1,0,12,Tienda,Manana,-1,Debito_Automatico
CLI_065147,postpago,80,True,True,OFE_013,True,True,False,OFE_013,88.37,18-25,Piura,False,85.46,792.9,25.12,18.82,241.64,27.87,1,3,30,Tienda,Noche,28,Efectivo_Agente
CLI_065148,prepago,68,True,True,OFE_012,True,True,False,OFE_012,138.02,36-45,Piura,True,63.39,725.62,17.66,22.62,73.45,36.98,1,4,6,Digital,Noche,14,App_MiMovistar
CLI_065149,postpago,97,True,True,OFE_006,True,False,True,OFE_001,50.94,36-45,Lima,True,10.06,677.57,27.79,1.01,287.8,36.78,1,4,4,Call_In,Noche,29,Banca_Movil
CLI_065150,prepago,20,True,False,sin_servicio_hogar,False,False,False,OFE_004,27.3,46-55,Lima,True,87.17,505.36,39.05,25.24,97.64,27.37,3,3,44,Call_In,Manana,20,Efectivo_Agente
CLI_065151,prepago,80,True,True,OFE_008,True,False,False,OFE_018,130.99,65+,Lima,True,71.64,279.81,6.42,7.87,260.33,28.39,0,3,1,Call_In,Noche,13,Efectivo_Agente
CLI_065152,postpago,82,True,False,sin_servicio_hogar,False,False,False,OFE_017,88.93,56-65,Cusco,False,3.16,375.82,15.64,4.91,40.82,20.76,2,3,40,Tienda,Noche,30,App_MiMovistar
CLI_065153,prepago,67,True,False,sin_servicio_hogar,False,False,False,OFE_019,27.62,26-35,La Libertad,False,78.39,251.78,27.39,13.13,121.91,22.5,4,0,29,Call_Out,Tarde,28,App_MiMovistar
CLI_065154,prepago,44,True,True,OFE_011,True,True,False,OFE_011,56.77,18-25,Arequipa,False,17.96,825.15,10.74,18.85,220.24,10.24,0,4,46,Tienda,Tarde,16,Debito_Automatico
CLI_065155,postpago,49,True,True,OFE_007,True,False,True,OFE_018,257.31,46-55,La Libertad,True,49.85,721.4,0.15,6.16,25.13,13.13,0,0,33,Tienda,Manana,29,Debito_Automatico
CLI_065156,prepago,87,True,True,OFE_008,True,False,False,OFE_003,258.86,46-55,La Libertad,False,95.11,797.61,18.25,17.93,58.91,22.6,0,4,48,Digital,Manana,24,Banca_Movil
CLI_065157,prepago,87,True,True,OFE_015,True,False,False,OFE_002,230.97,36-45,Lima,True,4.03,732.02,30.48,3.29,237.49,11.74,5,3,7,Digital,Noche,19,Debito_Automatico
CLI_065158,prepago,24,True,False,sin_servicio_hogar,False,False,False,OFE_021,120.59,36-45,Cusco,True,9.61,570.87,8.43,18.33,267.37,38.27,1,1,45,Digital,Fin_de_semana,27,Banca_Movil
CLI_065159,postpago,67,True,True,OFE_007,True,False,True,OFE_014,128.43,18-25,Lima,True,23.64,143.34,38.27,15.73,148.79,20.11,6,3,32,Call_In,Tarde,16,Efectivo_Agente
CLI_065160,no_aplica,48,False,True,OFE_010,True,False,False,OFE_009,85.8,18-25,La Libertad,False,0.0,0.0,0.0,0.0,294.76,5.85,4,2,36,Tienda,Noche,-1,Banca_Movil
CLI_065161,postpago,11,True,False,sin_servicio_hogar,False,False,False,OFE_019,173.65,65+,Lima,True,49.98,256.45,25.5,20.16,143.88,39.8,3,4,18,Digital,Tarde,28,App_MiMovistar
CLI_065162,postpago,118,True,True,OFE_008,True,False,True,OFE_018,124.38,26-35,Lima,False,55.76,695.36,43.32,24.88,274.88,8.32,4,2,2,Digital,Manana,24,Efectivo_Agente
CLI_065163,no_aplica,2,False,True,OFE_007,False,False,False,OFE_007,252.4,65+,Lima,True,0.0,0.0,0.0,0.0,87.79,23.76,2,2,17,Tienda,Manana,-1,Efectivo_Agente
CLI_065164,postpago,99,True,False,sin_servicio_hogar,False,False,False,OFE_004,191.38,56-65,Lima,False,42.65,589.05,29.4,10.96,108.4,42.95,1,1,13,Digital,Tarde,13,Banca_Movil
CLI_065165,no_aplica,85,False,True,OFE_006,True,False,False,OFE_008,223.37,46-55,Cusco,True,0.0,0.0,0.0,0.0,125.96,1.64,3,0,37,Call_Out,Tarde,-1,Banca_Movil
CLI_065166,postpago,46,True,False,sin_servicio_hogar,False,False,False,OFE_022,280.39,65+,Piura,False,42.67,712.94,24.22,0.26,227.21,6.66,0,0,13,Digital,Manana,15,App_MiMovistar
CLI_065167,postpago,11,True,True,OFE_008,True,False,True,OFE_020,27.98,36-45,Piura,True,85.88,751.73,2.05,10.49,209.29,16.31,3,2,28,Call_In,Tarde,17,App_MiMovistar
CLI_065168,postpago,31,True,True,OFE_012,True,True,False,OFE_012,224.14,36-45,Arequipa,True,11.69,494.93,30.43,26.89,210.64,21.85,5,3,37,Call_Out,Noche,23,Efectivo_Agente
CLI_065169,prepago,93,True,False,sin_servicio_hogar,False,False,False,OFE_002,46.58,36-45,Lima,True,86.76,949.41,44.69,1.34,115.89,17.55,2,4,0,Call_Out,Tarde,24,Debito_Automatico
CLI_065170,postpago,105,True,False,sin_servicio_hogar,False,False,False,OFE_003,34.3,65+,Piura,True,46.72,98.55,4.73,11.84,280.34,9.05,2,3,3,Digital,Manana,14,App_MiMovistar
CLI_065171,prepago,108,True,True,OFE_009,True,False,False,OFE_004,164.71,65+,Lima,False,47.5,997.06,5.97,16.0,124.85,6.35,6,0,5,Call_Out,Tarde,21,Efectivo_Agente
CLI_065172,postpago,52,True,True,OFE_015,True,False,True,OFE_017,179.87,36-45,Cusco,False,11.67,283.85,44.02,21.29,241.22,6.9,2,0,16,Call_Out,Tarde,19,Efectivo_Agente
CLI_065173,prepago,81,True,False,sin_servicio_hogar,False,False,False,OFE_019,125.07,46-55,Arequipa,True,18.96,600.85,9.56,16.99,115.02,0.01,2,4,15,Call_Out,Tarde,23,Efectivo_Agente
CLI_065174,postpago,18,True,False,sin_servicio_hogar,False,False,False,OFE_022,105.77,46-55,Lima,False,54.52,599.25,43.36,14.3,264.89,15.36,2,3,6,Digital,Tarde,22,Efectivo_Agente
CLI_065175,postpago,58,True,False,sin_servicio_hogar,False,False,False,OFE_001,190.11,56-65,Piura,True,28.74,185.68,24.67,16.92,32.07,0.1,4,4,26,Call_Out,Tarde,12,Efectivo_Agente
CLI_065176,postpago,118,True,False,sin_servicio_hogar,False,False,False,OFE_018,223.56,26-35,Lima,False,57.6,173.44,43.64,29.96,200.5,10.89,2,0,23,Digital,Manana,11,Efectivo_Agente
CLI_065177,postpago,84,True,False,sin_servicio_hogar,False,False,False,OFE_003,222.52,65+,Lima,False,38.93,630.85,11.56,16.05,223.34,26.38,2,4,18,Tienda,Noche,29,Debito_Automatico
CLI_065178,postpago,72,True,False,sin_servicio_hogar,False,False,False,OFE_019,292.61,65+,La Libertad,False,45.15,465.21,33.85,22.0,265.27,35.8,2,0,37,Tienda,Tarde,19,Efectivo_Agente
CLI_065179,postpago,53,True,True,OFE_007,True,False,True,OFE_019,91.36,65+,Lima,False,3.96,767.12,5.91,26.58,177.65,16.12,5,1,30,Call_Out,Manana,25,Efectivo_Agente
CLI_065180,postpago,41,True,False,sin_servicio_hogar,False,False,False,OFE_014,149.46,56-65,Lima,True,40.58,423.09,40.71,0.13,42.43,19.92,6,2,21,Call_Out,Tarde,26,App_MiMovistar
CLI_065181,postpago,16,True,True,OFE_008,True,False,True,OFE_014,130.3,56-65,Lima,False,35.45,85.17,37.74,18.71,245.74,38.28,2,3,46,Tienda,Manana,21,Efectivo_Agente
CLI_065182,no_aplica,25,False,True,OFE_009,True,False,False,OFE_006,200.82,36-45,Cusco,False,0.0,0.0,0.0,0.0,203.42,21.72,4,3,20,Tienda,Noche,-1,App_MiMovistar
CLI_065183,postpago,112,True,True,OFE_008,True,False,True,OFE_020,95.43,46-55,La Libertad,True,81.76,395.51,23.84,17.73,46.14,9.57,1,0,44,Tienda,Manana,20,Efectivo_Agente
CLI_065184,postpago,62,True,True,OFE_008,True,False,True,OFE_001,128.93,26-35,Arequipa,False,21.32,662.47,28.35,12.47,179.79,38.38,2,4,47,Call_Out,Tarde,28,App_MiMovistar
CLI_065185,postpago,68,True,True,OFE_010,True,False,True,OFE_018,265.38,65+,Arequipa,False,18.87,425.2,12.31,6.76,299.06,22.44,2,1,48,Call_In,Fin_de_semana,11,Efectivo_Agente
CLI_065186,prepago,74,True,False,sin_servicio_hogar,False,False,False,OFE_017,267.71,65+,La Libertad,False,12.21,155.14,21.06,7.78,277.75,20.84,4,1,48,Digital,Noche,29,Efectivo_Agente
CLI_065187,no_aplica,77,False,True,OFE_015,True,False,False,OFE_015,65.35,65+,Arequipa,True,0.0,0.0,0.0,0.0,26.34,9.15,3,1,19,Call_In,Tarde,-1,Efectivo_Agente
CLI_065188,postpago,87,True,True,OFE_010,True,False,True,OFE_021,236.65,56-65,Cusco,False,25.59,928.81,12.53,17.55,101.92,31.86,1,1,42,Call_In,Manana,25,Efectivo_Agente
CLI_065189,postpago,106,True,True,OFE_006,False,False,True,OFE_003,70.04,18-25,Arequipa,True,33.95,439.95,17.61,13.77,222.62,3.14,3,0,25,Tienda,Tarde,29,Debito_Automatico
CLI_065190,postpago,14,True,True,OFE_008,True,False,True,OFE_002,163.84,36-45,Piura,True,14.34,429.72,13.11,14.04,190.03,3.74,1,2,15,Tienda,Noche,14,Efectivo_Agente
CLI_065191,postpago,93,True,True,OFE_007,True,False,True,OFE_014,295.22,46-55,Arequipa,False,10.22,565.55,7.19,22.62,24.97,36.71,4,3,45,Call_In,Noche,30,Efectivo_Agente
CLI_065192,postpago,26,True,True,OFE_016,True,False,True,OFE_017,32.29,65+,Lima,False,49.2,530.04,27.59,25.24,285.53,33.52,2,1,47,Call_In,Manana,20,App_MiMovistar
CLI_065193,postpago,102,True,True,OFE_010,True,False,True,OFE_017,41.45,26-35,Lima,False,85.76,947.28,4.45,27.3,288.62,28.78,4,1,12,Call_Out,Tarde,18,App_MiMovistar
CLI_065194,prepago,38,True,False,sin_servicio_hogar,False,False,False,OFE_002,50.03,36-45,Lima,False,91.24,815.62,6.96,2.49,65.88,36.65,2,2,28,Call_In,Manana,26,Efectivo_Agente
CLI_065195,prepago,19,True,True,OFE_006,True,False,False,OFE_022,29.45,18-25,Lima,False,19.16,957.22,17.54,1.15,254.53,20.06,4,4,26,Tienda,Tarde,14,Efectivo_Agente
CLI_065196,no_aplica,8,False,True,OFE_009,True,False,False,OFE_015,279.73,18-25,Piura,True,0.0,0.0,0.0,0.0,263.68,28.57,5,0,30,Tienda,Manana,-1,Efectivo_Agente
CLI_065197,postpago,11,True,False,sin_servicio_hogar,False,False,False,OFE_014,51.25,65+,Lima,True,26.87,896.81,38.77,16.59,188.21,14.52,2,2,31,Call_Out,Tarde,18,App_MiMovistar
CLI_065198,postpago,74,True,False,sin_servicio_hogar,False,False,False,OFE_018,246.69,26-35,Lima,False,65.55,342.23,39.02,3.11,224.99,0.1,1,3,34,Call_In,Tarde,16,App_MiMovistar
CLI_065199,prepago,84,True,True,OFE_007,True,False,False,OFE_014,181.01,65+,Lima,False,92.01,652.79,26.25,12.25,186.59,30.74,4,0,21,Call_Out,Noche,17,App_MiMovistar
CLI_065200,prepago,114,True,False,sin_servicio_hogar,False,False,False,OFE_005,117.6,18-25,Lima,False,99.45,154.78,48.96,27.61,220.96,0.64,1,0,39,Call_Out,Noche,28,Efectivo_Agente
CLI_065201,prepago,117,True,False,sin_servicio_hogar,False,False,False,OFE_019,245.68,36-45,Arequipa,False,2.95,337.81,28.5,28.55,238.51,27.4,1,2,3,Tienda,Manana,26,Efectivo_Agente
CLI_065202,prepago,7,True,True,OFE_009,True,False,False,OFE_001,74.75,65+,Lima,False,56.68,348.39,32.01,12.18,164.71,20.5,4,4,36,Call_Out,Manana,26,Efectivo_Agente
CLI_065203,postpago,8,True,False,sin_servicio_hogar,False,False,False,OFE_004,246.52,26-35,La Libertad,False,64.56,671.43,46.43,11.95,296.36,22.85,6,4,28,Digital,Tarde,23,App_MiMovistar
CLI_065204,prepago,93,True,True,OFE_008,False,False,False,OFE_020,50.93,46-55,Lima,True,86.18,56.35,5.85,5.21,126.81,28.25,3,3,3,Call_In,Noche,16,Debito_Automatico
CLI_065205,postpago,72,True,False,sin_servicio_hogar,False,False,False,OFE_021,288.54,56-65,Piura,True,15.29,397.51,38.18,5.68,177.66,11.71,4,4,40,Digital,Noche,20,App_MiMovistar
CLI_065206,prepago,3,True,False,sin_servicio_hogar,False,False,False,OFE_002,279.74,36-45,Cusco,False,36.43,756.33,15.15,21.75,139.46,30.05,4,0,18,Tienda,Tarde,19,Efectivo_Agente
