ofrecimiento_id,cliente_id,oferta_id,fecha,canal,resultado,motivo_rechazo,es_rebate,contactabilidad,medio_probatorio,tipo_cliente,antiguedad_meses,elegible_mt,es_movistar_total,nombre_oferta,tipo_oferta,oferta_es_mt,duracion_interaccion_segundos
OFR_0008818,CLI_084710,OFE_008,2026-04-21,Tienda,rechazada,ya_tiene_similar,False,contactado,audio_llamada,postpago,112,False,True,Plan Hogar Premium 8,plan_hogar,False,72
OFR_0008819,CLI_084710,OFE_010,2026-04-22,Digital,aceptada,no_aplica,True,contactado,chat_log,postpago,112,False,True,Plan Hogar Premium 10,plan_hogar,False,350
OFR_0008820,CLI_028324,OFE_016,2026-02-17,Call_In,rechazada,mal_momento,False,contactado,registro_plataforma,postpago,70,False,False,Upgrade Premium 16,upgrade,False,65
OFR_0008821,CLI_028324,OFE_022,2026-04-06,Digital,rechazada,otro,False,contactado,audio_llamada,postpago,70,False,False,Paquete Adicional Básico 22,paquete_adicional,False,153
OFR_0008822,CLI_028324,OFE_021,2026-04-12,Call_In,rechazada,mal_momento,False,contactado,chat_log,postpago,70,False,False,Paquete Adicional Básico 21,paquete_adicional,False,69
OFR_0008823,CLI_038125,OFE_004,2026-03-02,Tienda,rechazada,no_confia,False,contactado,audio_llamada,prepago,103,False,False,Plan Movil Premium 4,plan_movil,False,161
OFR_0008824,CLI_038125,OFE_017,2026-06-25,Digital,rechazada,ya_tiene_similar,False,contactado,chat_log,prepago,103,False,False,Equipo Básico 17,equipo,False,154
OFR_0008825,CLI_094766,OFE_020,2026-06-22,Digital,aceptada,no_aplica,True,contactado,audio_llamada,postpago,26,False,False,Paquete Adicional Básico 20,paquete_adicional,False,208
OFR_0008826,CLI_094766,OFE_021,2026-02-22,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,postpago,26,False,False,Paquete Adicional Básico 21,paquete_adicional,False,27
OFR_0008827,CLI_099356,OFE_016,2026-04-18,Call_Out,rechazada,precio,False,contactado,audio_llamada,prepago,3,False,False,Upgrade Premium 16,upgrade,False,116
OFR_0008828,CLI_099356,OFE_010,2026-04-02,Digital,rechazada,mal_momento,False,contactado,audio_llamada,prepago,3,False,False,Plan Hogar Premium 10,plan_hogar,False,127
OFR_0008829,CLI_099356,OFE_018,2026-02-14,Call_In,rechazada,no_confia,False,contactado,audio_llamada,prepago,3,False,False,Equipo Básico 18,equipo,False,89
OFR_0008830,CLI_075435,OFE_002,2026-04-19,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,prepago,19,False,False,Plan Movil Premium 2,plan_movil,False,8
OFR_0008831,CLI_075435,OFE_006,2026-02-01,Call_Out,rechazada,no_necesita,False,contactado,chat_log,prepago,19,False,False,Plan Hogar Premium 6,plan_hogar,False,46
OFR_0008832,CLI_075435,OFE_012,2026-06-29,Call_In,rechazada,precio,False,contactado,registro_plataforma,prepago,19,False,False,Movistar Total Premium 12,movistar_total,True,147
OFR_0008833,CLI_044099,OFE_022,2026-01-17,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,postpago,50,True,False,Paquete Adicional Básico 22,paquete_adicional,False,18
OFR_0008834,CLI_044099,OFE_019,2026-02-10,Digital,aceptada,no_aplica,False,contactado,registro_plataforma,postpago,50,True,False,Equipo Básico 19,equipo,False,527
OFR_0008835,CLI_044099,OFE_014,2026-03-20,Call_Out,rechazada,precio,False,contactado,chat_log,postpago,50,True,False,Upgrade Premium 14,upgrade,False,141
OFR_0008836,CLI_036194,OFE_005,2026-06-02,Call_In,aceptada,no_aplica,False,contactado,registro_plataforma,prepago,105,False,False,Plan Movil Premium 5,plan_movil,False,255
OFR_0008837,CLI_036194,OFE_004,2026-04-09,Call_In,rechazada,ya_tiene_similar,False,contactado,chat_log,prepago,105,False,False,Plan Movil Premium 4,plan_movil,False,65
OFR_0008838,CLI_054668,OFE_004,2026-06-11,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,prepago,93,False,False,Plan Movil Premium 4,plan_movil,False,4
OFR_0008839,CLI_054668,OFE_009,2026-04-06,Call_In,rechazada,ya_tiene_similar,False,contactado,audio_llamada,prepago,93,False,False,Plan Hogar Premium 9,plan_hogar,False,164
OFR_0008840,CLI_054668,OFE_022,2026-04-29,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,prepago,93,False,False,Paquete Adicional Básico 22,paquete_adicional,False,18
OFR_0008841,CLI_056597,OFE_005,2026-04-28,Call_In,rechazada,no_necesita,False,contactado,audio_llamada,postpago,40,False,False,Plan Movil Premium 5,plan_movil,False,145
OFR_0008842,CLI_056597,OFE_022,2026-01-16,Tienda,rechazada,mal_momento,False,contactado,chat_log,postpago,40,False,False,Paquete Adicional Básico 22,paquete_adicional,False,86
OFR_0008843,CLI_047543,OFE_006,2026-02-02,Tienda,rechazada,mal_momento,False,contactado,registro_plataforma,postpago,18,True,False,Plan Hogar Premium 6,plan_hogar,False,149
OFR_0008844,CLI_047543,OFE_010,2026-04-13,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,postpago,18,True,False,Plan Hogar Premium 10,plan_hogar,False,22
OFR_0008845,CLI_047543,OFE_014,2026-06-08,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,postpago,18,True,False,Upgrade Premium 14,upgrade,False,28
OFR_0008846,CLI_009621,OFE_017,2026-05-13,Digital,rechazada,otro,False,contactado,chat_log,prepago,87,False,False,Equipo Básico 17,equipo,False,152
OFR_0008847,CLI_009621,OFE_005,2026-02-27,Call_In,rechazada,no_confia,False,contactado,chat_log,prepago,87,False,False,Plan Movil Premium 5,plan_movil,False,131
OFR_0008848,CLI_002321,OFE_004,2026-04-04,Tienda,rechazada,ya_tiene_similar,False,contactado,audio_llamada,postpago,103,False,False,Plan Movil Premium 4,plan_movil,False,107
OFR_0008849,CLI_002321,OFE_005,2026-05-15,Call_In,rechazada,mal_momento,False,contactado,audio_llamada,postpago,103,False,False,Plan Movil Premium 5,plan_movil,False,73
OFR_0008850,CLI_034864,OFE_013,2026-06-12,Digital,rechazada,no_confia,False,contactado,registro_plataforma,prepago,73,False,False,Movistar Total Premium 13,movistar_total,True,32
OFR_0008851,CLI_034864,OFE_005,2026-04-06,Tienda,rechazada,no_confia,False,contactado,chat_log,prepago,73,False,False,Plan Movil Premium 5,plan_movil,False,110
OFR_0008852,CLI_034864,OFE_014,2026-01-19,Tienda,rechazada,no_confia,False,contactado,registro_plataforma,prepago,73,False,False,Upgrade Premium 14,upgrade,False,171
OFR_0008853,CLI_077447,OFE_003,2026-06-01,Tienda,aceptada,no_aplica,False,contactado,audio_llamada,no_aplica,67,False,False,Plan Movil Básico 3,plan_movil,False,265
OFR_0008854,CLI_077447,OFE_010,2026-04-06,Digital,rechazada,no_necesita,False,contactado,audio_llamada,no_aplica,67,False,False,Plan Hogar Premium 10,plan_hogar,False,57
OFR_0008855,CLI_003183,OFE_020,2026-03-09,Digital,rechazada,no_confia,False,contactado,registro_plataforma,postpago,42,True,False,Paquete Adicional Básico 20,paquete_adicional,False,122
OFR_0008856,CLI_003183,OFE_012,2026-01-23,Call_In,rechazada,precio,False,contactado,audio_llamada,postpago,42,True,False,Movistar Total Premium 12,movistar_total,True,131
OFR_0008857,CLI_003183,OFE_010,2026-04-16,Call_Out,rechazada,otro,False,contactado,chat_log,postpago,42,True,False,Plan Hogar Premium 10,plan_hogar,False,143
OFR_0008858,CLI_020264,OFE_021,2026-04-12,Digital,rechazada,no_confia,False,contactado,chat_log,postpago,72,True,False,Paquete Adicional Básico 21,paquete_adicional,False,130
OFR_0008859,CLI_020264,OFE_013,2026-06-13,Call_Out,rechazada,otro,False,contactado,registro_plataforma,postpago,72,True,False,Movistar Total Premium 13,movistar_total,True,159
OFR_0008860,CLI_020264,OFE_019,2026-06-12,Tienda,rechazada,no_confia,False,contactado,audio_llamada,postpago,72,True,False,Equipo Básico 19,equipo,False,50
OFR_0008861,CLI_091238,OFE_018,2026-04-30,Tienda,rechazada,no_necesita,False,contactado,chat_log,prepago,34,False,False,Equipo Básico 18,equipo,False,130
OFR_0008862,CLI_091238,OFE_011,2026-04-06,Digital,rechazada,no_necesita,False,contactado,chat_log,prepago,34,False,False,Movistar Total Premium 11,movistar_total,True,75
OFR_0008863,CLI_044613,OFE_022,2026-06-23,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,postpago,18,False,False,Paquete Adicional Básico 22,paquete_adicional,False,15
OFR_0008864,CLI_044613,OFE_009,2026-01-11,Call_In,aceptada,no_aplica,False,contactado,registro_plataforma,postpago,18,False,False,Plan Hogar Premium 9,plan_hogar,False,451
OFR_0008865,CLI_044613,OFE_018,2026-05-23,Call_In,rechazada,mal_momento,False,contactado,chat_log,postpago,18,False,False,Equipo Básico 18,equipo,False,102
OFR_0008866,CLI_056541,OFE_004,2026-01-14,Digital,aceptada,no_aplica,True,contactado,audio_llamada,postpago,106,True,False,Plan Movil Premium 4,plan_movil,False,418
OFR_0008867,CLI_056541,OFE_006,2026-04-25,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,postpago,106,True,False,Plan Hogar Premium 6,plan_hogar,False,29
OFR_0008868,CLI_056541,OFE_019,2026-06-18,Digital,rechazada,no_confia,False,contactado,registro_plataforma,postpago,106,True,False,Equipo Básico 19,equipo,False,37
OFR_0008869,CLI_085861,OFE_006,2026-05-09,Tienda,rechazada,ya_tiene_similar,False,contactado,chat_log,postpago,98,True,False,Plan Hogar Premium 6,plan_hogar,False,113
OFR_0008870,CLI_085861,OFE_022,2026-01-08,Digital,aceptada,no_aplica,False,contactado,chat_log,postpago,98,True,False,Paquete Adicional Básico 22,paquete_adicional,False,481
OFR_0008871,CLI_085861,OFE_018,2026-03-20,Call_Out,rechazada,mal_momento,False,contactado,audio_llamada,postpago,98,True,False,Equipo Básico 18,equipo,False,70
OFR_0008872,CLI_029945,OFE_013,2026-06-13,Call_In,rechazada,ya_tiene_similar,False,contactado,chat_log,prepago,49,False,True,Movistar Total Premium 13,movistar_total,True,89
OFR_0008873,CLI_029945,OFE_005,2026-01-03,Tienda,rechazada,otro,False,contactado,registro_plataforma,prepago,49,False,True,Plan Movil Premium 5,plan_movil,False,87
OFR_0008874,CLI_029945,OFE_010,2026-04-24,Tienda,rechazada,precio,False,contactado,audio_llamada,prepago,49,False,True,Plan Hogar Premium 10,plan_hogar,False,31
OFR_0008875,CLI_014897,OFE_021,2026-03-21,Digital,rechazada,ya_tiene_similar,False,contactado,audio_llamada,prepago,40,False,False,Paquete Adicional Básico 21,paquete_adicional,False,65
OFR_0008876,CLI_014897,OFE_019,2026-04-27,Call_Out,aceptada,no_aplica,False,contactado,registro_plataforma,prepago,40,False,False,Equipo Básico 19,equipo,False,491
OFR_0008877,CLI_004104,OFE_011,2026-06-15,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,postpago,20,False,False,Movistar Total Premium 11,movistar_total,True,1
OFR_0008878,CLI_004104,OFE_022,2026-03-02,Digital,rechazada,mal_momento,False,contactado,chat_log,postpago,20,False,False,Paquete Adicional Básico 22,paquete_adicional,False,117
OFR_0008879,CLI_009509,OFE_012,2026-03-31,Call_In,rechazada,mal_momento,False,contactado,audio_llamada,postpago,28,True,False,Movistar Total Premium 12,movistar_total,True,39
OFR_0008880,CLI_009509,OFE_003,2026-05-25,Tienda,rechazada,no_necesita,False,contactado,audio_llamada,postpago,28,True,False,Plan Movil Básico 3,plan_movil,False,80
OFR_0008881,CLI_098914,OFE_015,2026-03-12,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,postpago,17,False,False,Upgrade Premium 15,upgrade,False,12
OFR_0008882,CLI_098914,OFE_012,2026-01-30,Digital,rechazada,otro,False,contactado,registro_plataforma,postpago,17,False,False,Movistar Total Premium 12,movistar_total,True,140
OFR_0008883,CLI_098914,OFE_022,2026-02-08,Tienda,rechazada,no_confia,False,contactado,registro_plataforma,postpago,17,False,False,Paquete Adicional Básico 22,paquete_adicional,False,121
OFR_0008884,CLI_088045,OFE_014,2026-02-12,Digital,aceptada,no_aplica,False,contactado,chat_log,postpago,100,False,False,Upgrade Premium 14,upgrade,False,504
OFR_0008885,CLI_088045,OFE_015,2026-05-10,Call_In,rechazada,no_confia,False,contactado,audio_llamada,postpago,100,False,False,Upgrade Premium 15,upgrade,False,47
OFR_0008886,CLI_088045,OFE_008,2026-06-17,Tienda,rechazada,ya_tiene_similar,False,contactado,registro_plataforma,postpago,100,False,False,Plan Hogar Premium 8,plan_hogar,False,138
OFR_0008887,CLI_036598,OFE_021,2026-06-25,Tienda,rechazada,ya_tiene_similar,False,contactado,audio_llamada,postpago,97,False,False,Paquete Adicional Básico 21,paquete_adicional,False,83
OFR_0008888,CLI_036598,OFE_013,2026-06-07,Call_In,rechazada,no_necesita,False,contactado,chat_log,postpago,97,False,False,Movistar Total Premium 13,movistar_total,True,112
OFR_0008889,CLI_026704,OFE_009,2026-01-24,Call_In,aceptada,no_aplica,True,contactado,chat_log,prepago,36,False,False,Plan Hogar Premium 9,plan_hogar,False,181
OFR_0008890,CLI_026704,OFE_002,2026-02-24,Tienda,rechazada,mal_momento,False,contactado,audio_llamada,prepago,36,False,False,Plan Movil Premium 2,plan_movil,False,145
OFR_0008891,CLI_057380,OFE_014,2026-06-05,Digital,rechazada,otro,False,contactado,chat_log,postpago,4,False,False,Upgrade Premium 14,upgrade,False,75
OFR_0008892,CLI_057380,OFE_017,2026-05-13,Call_Out,rechazada,mal_momento,False,contactado,chat_log,postpago,4,False,False,Equipo Básico 17,equipo,False,57
OFR_0008893,CLI_057380,OFE_003,2026-04-12,Call_In,rechazada,precio,False,contactado,registro_plataforma,postpago,4,False,False,Plan Movil Básico 3,plan_movil,False,176
OFR_0008894,CLI_023229,OFE_003,2026-01-23,Call_In,aceptada,no_aplica,False,contactado,audio_llamada,prepago,11,False,False,Plan Movil Básico 3,plan_movil,False,460
OFR_0008895,CLI_023229,OFE_012,2026-03-25,Tienda,rechazada,ya_tiene_similar,False,contactado,audio_llamada,prepago,11,False,False,Movistar Total Premium 12,movistar_total,True,76
OFR_0008896,CLI_023229,OFE_021,2026-05-18,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,prepago,11,False,False,Paquete Adicional Básico 21,paquete_adicional,False,5
OFR_0008897,CLI_052095,OFE_012,2026-03-06,Call_In,rechazada,precio,False,contactado,audio_llamada,prepago,84,False,False,Movistar Total Premium 12,movistar_total,True,81
OFR_0008898,CLI_052095,OFE_004,2026-03-04,Tienda,rechazada,otro,False,contactado,registro_plataforma,prepago,84,False,False,Plan Movil Premium 4,plan_movil,False,134
OFR_0008899,CLI_052095,OFE_012,2026-01-22,Tienda,rechazada,mal_momento,False,contactado,audio_llamada,prepago,84,False,False,Movistar Total Premium 12,movistar_total,True,161
OFR_0008900,CLI_047668,OFE_011,2026-05-08,Call_Out,rechazada,no_confia,False,contactado,chat_log,prepago,117,False,False,Movistar Total Premium 11,movistar_total,True,39
OFR_0008901,CLI_047668,OFE_014,2026-01-18,Tienda,rechazada,precio,False,contactado,audio_llamada,prepago,117,False,False,Upgrade Premium 14,upgrade,False,40
OFR_0008902,CLI_033309,OFE_001,2026-01-01,Call_In,rechazada,ya_tiene_similar,False,contactado,audio_llamada,prepago,39,False,False,Plan Movil Premium 1,plan_movil,False,33
OFR_0008903,CLI_033309,OFE_021,2026-05-15,Call_In,aceptada,no_aplica,False,contactado,chat_log,prepago,39,False,False,Paquete Adicional Básico 21,paquete_adicional,False,373
OFR_0008904,CLI_033309,OFE_002,2026-06-04,Digital,rechazada,ya_tiene_similar,False,contactado,chat_log,prepago,39,False,False,Plan Movil Premium 2,plan_movil,False,146
OFR_0008905,CLI_076501,OFE_005,2026-04-07,Call_Out,aceptada,no_aplica,True,contactado,registro_plataforma,prepago,65,False,False,Plan Movil Premium 5,plan_movil,False,209
OFR_0008906,CLI_076501,OFE_009,2026-01-23,Digital,rechazada,no_necesita,False,contactado,chat_log,prepago,65,False,False,Plan Hogar Premium 9,plan_hogar,False,63
OFR_0008907,CLI_076501,OFE_015,2026-05-03,Call_In,aceptada,no_aplica,False,contactado,audio_llamada,prepago,65,False,False,Upgrade Premium 15,upgrade,False,385
OFR_0008908,CLI_071553,OFE_007,2026-02-24,Call_In,rechazada,no_confia,False,contactado,registro_plataforma,postpago,81,False,False,Plan Hogar Premium 7,plan_hogar,False,131
OFR_0008909,CLI_071553,OFE_021,2026-03-02,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,postpago,81,False,False,Paquete Adicional Básico 21,paquete_adicional,False,5
OFR_0008910,CLI_022933,OFE_017,2026-01-02,Call_In,rechazada,precio,False,contactado,audio_llamada,prepago,65,False,False,Equipo Básico 17,equipo,False,156
OFR_0008911,CLI_022933,OFE_010,2026-01-22,Call_In,rechazada,ya_tiene_similar,False,contactado,audio_llamada,prepago,65,False,False,Plan Hogar Premium 10,plan_hogar,False,134
OFR_0008912,CLI_077434,OFE_021,2026-01-24,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,postpago,112,False,False,Paquete Adicional Básico 21,paquete_adicional,False,26
OFR_0008913,CLI_077434,OFE_002,2026-04-13,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,postpago,112,False,False,Plan Movil Premium 2,plan_movil,False,15
OFR_0008914,CLI_077434,OFE_016,2026-05-30,Call_In,rechazada,ya_tiene_similar,False,contactado,audio_llamada,postpago,112,False,False,Upgrade Premium 16,upgrade,False,160
OFR_0008915,CLI_007951,OFE_010,2026-05-12,Call_In,rechazada,ya_tiene_similar,False,contactado,audio_llamada,postpago,95,True,False,Plan Hogar Premium 10,plan_hogar,False,62
OFR_0008916,CLI_007951,OFE_007,2026-02-21,Digital,rechazada,ya_tiene_similar,False,contactado,registro_plataforma,postpago,95,True,False,Plan Hogar Premium 7,plan_hogar,False,153
OFR_0008917,CLI_007951,OFE_021,2026-03-15,Tienda,rechazada,no_necesita,False,contactado,audio_llamada,postpago,95,True,False,Paquete Adicional Básico 21,paquete_adicional,False,60
OFR_0008918,CLI_090553,OFE_020,2026-06-20,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,no_aplica,46,False,False,Paquete Adicional Básico 20,paquete_adicional,False,26
OFR_0008919,CLI_090553,OFE_007,2026-06-23,Tienda,rechazada,precio,False,contactado,registro_plataforma,no_aplica,46,False,False,Plan Hogar Premium 7,plan_hogar,False,155
OFR_0008920,CLI_017426,OFE_022,2026-01-18,Digital,rechazada,no_confia,False,contactado,registro_plataforma,prepago,50,False,False,Paquete Adicional Básico 22,paquete_adicional,False,78
OFR_0008921,CLI_017426,OFE_007,2026-01-13,Call_In,aceptada,no_aplica,False,contactado,chat_log,prepago,50,False,False,Plan Hogar Premium 7,plan_hogar,False,307
OFR_0008922,CLI_017426,OFE_008,2026-05-17,Tienda,rechazada,mal_momento,False,contactado,registro_plataforma,prepago,50,False,False,Plan Hogar Premium 8,plan_hogar,False,117
OFR_0008923,CLI_043218,OFE_010,2026-04-28,Tienda,rechazada,otro,False,contactado,registro_plataforma,postpago,49,False,False,Plan Hogar Premium 10,plan_hogar,False,41
OFR_0008924,CLI_043218,OFE_009,2026-06-02,Call_In,rechazada,mal_momento,False,contactado,audio_llamada,postpago,49,False,False,Plan Hogar Premium 9,plan_hogar,False,105
OFR_0008925,CLI_062940,OFE_008,2026-04-22,Tienda,rechazada,mal_momento,False,contactado,audio_llamada,postpago,117,False,False,Plan Hogar Premium 8,plan_hogar,False,69
OFR_0008926,CLI_062940,OFE_014,2026-01-07,Call_In,rechazada,otro,False,contactado,chat_log,postpago,117,False,False,Upgrade Premium 14,upgrade,False,161
OFR_0008927,CLI_062940,OFE_013,2026-02-13,Tienda,rechazada,no_confia,False,contactado,audio_llamada,postpago,117,False,False,Movistar Total Premium 13,movistar_total,True,61
OFR_0008928,CLI_087531,OFE_008,2026-01-26,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,prepago,79,False,False,Plan Hogar Premium 8,plan_hogar,False,5
OFR_0008929,CLI_087531,OFE_018,2026-03-19,Tienda,rechazada,no_necesita,False,contactado,audio_llamada,prepago,79,False,False,Equipo Básico 18,equipo,False,62
OFR_0008930,CLI_052716,OFE_010,2026-01-15,Call_In,rechazada,precio,False,contactado,registro_plataforma,postpago,62,True,False,Plan Hogar Premium 10,plan_hogar,False,101
OFR_0008931,CLI_052716,OFE_002,2026-01-13,Call_Out,rechazada,precio,False,contactado,audio_llamada,postpago,62,True,False,Plan Movil Premium 2,plan_movil,False,123
OFR_0008932,CLI_054553,OFE_018,2026-03-17,Tienda,aceptada,no_aplica,False,contactado,chat_log,prepago,104,False,False,Equipo Básico 18,equipo,False,495
OFR_0008933,CLI_054553,OFE_016,2026-04-12,Call_In,rechazada,no_confia,False,contactado,registro_plataforma,prepago,104,False,False,Upgrade Premium 16,upgrade,False,80
OFR_0008934,CLI_054553,OFE_008,2026-05-16,Tienda,aceptada,no_aplica,True,contactado,audio_llamada,prepago,104,False,False,Plan Hogar Premium 8,plan_hogar,False,448
OFR_0008935,CLI_095158,OFE_022,2026-05-19,Digital,rechazada,precio,False,contactado,registro_plataforma,prepago,72,False,False,Paquete Adicional Básico 22,paquete_adicional,False,76
OFR_0008936,CLI_095158,OFE_018,2026-02-17,Digital,rechazada,ya_tiene_similar,False,contactado,audio_llamada,prepago,72,False,False,Equipo Básico 18,equipo,False,90
OFR_0008937,CLI_026330,OFE_019,2026-01-29,Call_In,rechazada,mal_momento,False,contactado,audio_llamada,postpago,28,False,False,Equipo Básico 19,equipo,False,99
OFR_0008938,CLI_026330,OFE_005,2026-03-29,Call_In,rechazada,otro,False,contactado,audio_llamada,postpago,28,False,False,Plan Movil Premium 5,plan_movil,False,82
OFR_0008939,CLI_026330,OFE_018,2026-04-15,Digital,rechazada,otro,False,contactado,chat_log,postpago,28,False,False,Equipo Básico 18,equipo,False,102
OFR_0008940,CLI_085684,OFE_011,2026-02-25,Digital,rechazada,otro,False,contactado,audio_llamada,postpago,105,False,False,Movistar Total Premium 11,movistar_total,True,175
OFR_0008941,CLI_085684,OFE_011,2026-06-11,Tienda,rechazada,ya_tiene_similar,False,contactado,audio_llamada,postpago,105,False,False,Movistar Total Premium 11,movistar_total,True,61
OFR_0008942,CLI_085684,OFE_012,2026-05-18,Call_In,rechazada,mal_momento,False,contactado,registro_plataforma,postpago,105,False,False,Movistar Total Premium 12,movistar_total,True,56
OFR_0008943,CLI_009123,OFE_019,2026-06-03,Tienda,rechazada,otro,False,contactado,audio_llamada,postpago,77,False,False,Equipo Básico 19,equipo,False,55
OFR_0008944,CLI_009123,OFE_022,2026-05-29,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,postpago,77,False,False,Paquete Adicional Básico 22,paquete_adicional,False,29
OFR_0008945,CLI_047723,OFE_021,2026-05-27,Digital,aceptada,no_aplica,True,contactado,chat_log,prepago,37,False,False,Paquete Adicional Básico 21,paquete_adicional,False,355
OFR_0008946,CLI_047723,OFE_013,2026-01-16,Call_Out,rechazada,otro,False,contactado,audio_llamada,prepago,37,False,False,Movistar Total Premium 13,movistar_total,True,42
OFR_0008947,CLI_047723,OFE_005,2026-05-10,Digital,rechazada,precio,False,contactado,registro_plataforma,prepago,37,False,False,Plan Movil Premium 5,plan_movil,False,37
OFR_0008948,CLI_027284,OFE_002,2026-01-24,Digital,aceptada,no_aplica,False,contactado,chat_log,postpago,35,False,False,Plan Movil Premium 2,plan_movil,False,377
OFR_0008949,CLI_027284,OFE_006,2026-02-07,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,postpago,35,False,False,Plan Hogar Premium 6,plan_hogar,False,1
OFR_0008950,CLI_094491,OFE_007,2026-03-12,Tienda,rechazada,otro,False,contactado,chat_log,prepago,29,False,False,Plan Hogar Premium 7,plan_hogar,False,63
OFR_0008951,CLI_094491,OFE_012,2026-02-28,Tienda,rechazada,precio,False,contactado,registro_plataforma,prepago,29,False,False,Movistar Total Premium 12,movistar_total,True,43
OFR_0008952,CLI_063952,OFE_021,2026-02-13,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,postpago,17,True,False,Paquete Adicional Básico 21,paquete_adicional,False,18
OFR_0008953,CLI_063952,OFE_004,2026-04-16,Call_In,rechazada,ya_tiene_similar,False,contactado,chat_log,postpago,17,True,False,Plan Movil Premium 4,plan_movil,False,52
OFR_0008954,CLI_063952,OFE_002,2026-04-27,Digital,rechazada,ya_tiene_similar,False,contactado,audio_llamada,postpago,17,True,False,Plan Movil Premium 2,plan_movil,False,121
OFR_0008955,CLI_008666,OFE_009,2026-06-22,Tienda,rechazada,precio,False,contactado,audio_llamada,prepago,71,False,True,Plan Hogar Premium 9,plan_hogar,False,168
OFR_0008956,CLI_008666,OFE_012,2026-06-09,Call_In,rechazada,no_confia,False,contactado,audio_llamada,prepago,71,False,True,Movistar Total Premium 12,movistar_total,True,62
OFR_0008957,CLI_071110,OFE_008,2026-06-13,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,postpago,6,True,False,Plan Hogar Premium 8,plan_hogar,False,18
OFR_0008958,CLI_071110,OFE_017,2026-02-21,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,postpago,6,True,False,Equipo Básico 17,equipo,False,29
OFR_0008959,CLI_071110,OFE_017,2026-02-16,Digital,rechazada,ya_tiene_similar,False,contactado,chat_log,postpago,6,True,False,Equipo Básico 17,equipo,False,45
OFR_0008960,CLI_040269,OFE_019,2026-01-25,Call_Out,rechazada,precio,False,contactado,chat_log,postpago,118,True,False,Equipo Básico 19,equipo,False,78
OFR_0008961,CLI_040269,OFE_015,2026-03-15,Call_In,aceptada,no_aplica,True,contactado,chat_log,postpago,118,True,False,Upgrade Premium 15,upgrade,False,189
OFR_0008962,CLI_040269,OFE_013,2026-01-25,Call_In,rechazada,otro,False,contactado,chat_log,postpago,118,True,False,Movistar Total Premium 13,movistar_total,True,37
OFR_0008963,CLI_084694,OFE_002,2026-02-21,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,postpago,39,True,False,Plan Movil Premium 2,plan_movil,False,14
OFR_0008964,CLI_084694,OFE_009,2026-03-08,Call_Out,rechazada,no_necesita,False,contactado,audio_llamada,postpago,39,True,False,Plan Hogar Premium 9,plan_hogar,False,179
OFR_0008965,CLI_051850,OFE_003,2026-01-10,Call_In,rechazada,ya_tiene_similar,False,contactado,audio_llamada,postpago,55,False,False,Plan Movil Básico 3,plan_movil,False,47
OFR_0008966,CLI_051850,OFE_004,2026-02-18,Tienda,rechazada,ya_tiene_similar,False,contactado,chat_log,postpago,55,False,False,Plan Movil Premium 4,plan_movil,False,102
OFR_0008967,CLI_068993,OFE_022,2026-02-28,Tienda,rechazada,no_necesita,False,contactado,audio_llamada,postpago,12,False,False,Paquete Adicional Básico 22,paquete_adicional,False,63
OFR_0008968,CLI_068993,OFE_010,2026-02-06,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,postpago,12,False,False,Plan Hogar Premium 10,plan_hogar,False,5
OFR_0008969,CLI_020951,OFE_002,2026-06-19,Tienda,rechazada,ya_tiene_similar,False,contactado,audio_llamada,prepago,41,False,False,Plan Movil Premium 2,plan_movil,False,160
OFR_0008970,CLI_020951,OFE_012,2026-04-10,Call_In,rechazada,ya_tiene_similar,False,contactado,registro_plataforma,prepago,41,False,False,Movistar Total Premium 12,movistar_total,True,168
OFR_0008971,CLI_020951,OFE_020,2026-03-26,Tienda,rechazada,no_necesita,False,contactado,audio_llamada,prepago,41,False,False,Paquete Adicional Básico 20,paquete_adicional,False,75
OFR_0008972,CLI_006319,OFE_001,2026-03-14,Digital,rechazada,precio,False,contactado,audio_llamada,postpago,52,False,False,Plan Movil Premium 1,plan_movil,False,143
